0.000000e+000	0.000000e+000	0.000000e+000	
0.000000e+000	0.000000e+000	0.000000e+000	
1.249238e+003	2.824770e+002	1.316827e+002	
4.685100e+004	2.369255e+004	2.008032e+004	
8.996145e+004	4.425359e+004	3.712413e+004	
1.369926e+005	6.547064e+004	5.431468e+004	
1.046518e+005	7.900009e+004	7.499895e+004	
1.674407e+005	1.023571e+005	9.220539e+004	
2.261411e+005	1.264176e+005	1.108628e+005	
3.888698e+005	3.585510e+005	3.538219e+005	
4.397996e+005	3.843382e+005	3.756870e+005	
4.790438e+005	4.040367e+005	3.923372e+005	
3.556323e+005	2.628642e+005	2.483942e+005	
2.818478e+005	2.127190e+005	2.019364e+005	
2.413127e+005	1.885056e+005	1.802689e+005	
3.845333e+005	2.983393e+005	2.848948e+005	
2.926774e+005	2.246562e+005	2.140463e+005	
2.425668e+005	1.877190e+005	1.791639e+005	
4.051291e+005	3.241887e+005	3.115639e+005	
3.152276e+005	2.491154e+005	2.388032e+005	
2.711336e+005	2.170229e+005	2.085828e+005	
4.194088e+005	3.477691e+005	3.365949e+005	
3.367273e+005	2.783160e+005	2.692049e+005	
2.914342e+005	2.431217e+005	2.355860e+005	
4.209169e+005	3.548950e+005	3.445970e+005	
3.285114e+005	2.741032e+005	2.656167e+005	
2.851214e+005	2.377160e+005	2.303218e+005	
4.137684e+005	3.476860e+005	3.373785e+005	
3.281938e+005	2.737599e+005	2.652693e+005	
2.827408e+005	2.356315e+005	2.282835e+005	
2.228813e+005	1.762043e+005	1.689237e+005	
2.841870e+005	2.106886e+005	1.992245e+005	
3.359781e+005	2.488985e+005	2.353159e+005	
1.542852e+005	1.063648e+005	9.889025e+004	
2.262250e+005	1.424643e+005	1.293994e+005	
2.838720e+005	1.801192e+005	1.639359e+005	
1.997925e+005	1.489967e+005	1.410737e+005	
2.820548e+005	1.990578e+005	1.861120e+005	
3.475092e+005	2.452016e+005	2.292438e+005	
2.548675e+005	2.009303e+005	1.925171e+005	
3.440679e+005	2.682697e+005	2.564469e+005	
4.037333e+005	3.164544e+005	3.028408e+005	
2.709183e+005	1.882162e+005	1.753165e+005	
1.918817e+005	1.341698e+005	1.251680e+005	
1.556360e+005	1.128989e+005	1.062328e+005	
2.466635e+005	1.527331e+005	1.380820e+005	
1.615300e+005	1.002129e+005	9.064877e+004	
1.224903e+005	8.177326e+004	7.542227e+004	
3.027154e+005	2.240009e+005	2.117230e+005	
2.286679e+005	1.790428e+005	1.713022e+005	
1.961312e+005	1.631033e+005	1.579517e+005	
2.835585e+005	1.971219e+005	1.836397e+005	
2.093279e+005	1.559869e+005	1.476668e+005	
1.854413e+005	1.528482e+005	1.477644e+005	
2.948721e+005	1.933162e+005	1.774757e+005	
2.124983e+005	1.520883e+005	1.426656e+005	
1.794560e+005	1.429363e+005	1.372400e+005	
3.376310e+005	2.442203e+005	2.296503e+005	
2.620518e+005	2.030740e+005	1.938748e+005	
2.285877e+005	1.914646e+005	1.856742e+005	
3.408804e+005	2.622781e+005	2.500178e+005	
4.237001e+005	3.185532e+005	3.021525e+005	
4.787887e+005	3.645103e+005	3.466853e+005	
3.466306e+005	2.697646e+005	2.577752e+005	
4.255777e+005	3.229988e+005	3.069987e+005	
4.832804e+005	3.708863e+005	3.533552e+005	
3.625328e+005	2.967701e+005	2.865124e+005	
4.360996e+005	3.509268e+005	3.376418e+005	
4.906256e+005	3.973215e+005	3.827681e+005	
3.639589e+005	3.065066e+005	2.975453e+005	
4.299692e+005	3.554198e+005	3.437917e+005	
4.824306e+005	4.026887e+005	3.902506e+005	
3.470042e+005	2.909722e+005	2.822324e+005	
4.203477e+005	3.474665e+005	3.360986e+005	
4.788363e+005	3.996884e+005	3.873430e+005	
6.153216e+005	6.127594e+005	6.123599e+005	
6.143049e+005	6.126038e+005	6.123384e+005	
6.072340e+005	6.052604e+005	6.049526e+005	
6.066857e+005	6.057319e+005	6.055833e+005	
6.158158e+005	6.138966e+005	6.135973e+005	
6.031148e+005	6.021979e+005	6.020549e+005	
6.076735e+005	6.066727e+005	6.065166e+005	
6.067733e+005	6.060085e+005	6.058893e+005	
6.068933e+005	6.061284e+005	6.060092e+005	
6.151691e+005	6.149469e+005	6.149123e+005	
6.097923e+005	6.094246e+005	6.093673e+005	
6.089663e+005	6.085991e+005	6.085419e+005	
6.209318e+005	6.204398e+005	6.203629e+005	
6.056729e+005	6.056729e+005	6.056729e+005	
6.056729e+005	6.056729e+005	6.056729e+005	
6.075013e+005	6.075013e+005	6.075013e+005	
6.093743e+005	6.093743e+005	6.093743e+005	
6.093743e+005	6.093743e+005	6.093743e+005	
6.099262e+005	6.099262e+005	6.099262e+005	
6.109458e+005	6.106883e+005	6.106482e+005	
6.109351e+005	6.106776e+005	6.106374e+005	
6.085036e+005	6.085036e+005	6.085036e+005	
6.110132e+005	6.110132e+005	6.110132e+005	
6.156153e+005	6.153943e+005	6.153599e+005	
3.208080e+005	2.672952e+005	2.589483e+005	
3.936053e+005	3.250628e+005	3.143715e+005	
4.471776e+005	3.708845e+005	3.589843e+005	
3.150564e+005	2.556276e+005	2.463580e+005	
3.869543e+005	3.082224e+005	2.959419e+005	
4.483163e+005	3.611346e+005	3.475363e+005	
3.635169e+005	3.008601e+005	2.910869e+005	
4.261233e+005	3.446946e+005	3.319935e+005	
4.723801e+005	3.820540e+005	3.679651e+005	
4.633460e+005	4.116488e+005	4.035851e+005	
5.168989e+005	4.486538e+005	4.380090e+005	
5.399719e+005	4.647957e+005	4.530697e+005	
5.119977e+005	4.674804e+005	4.605366e+005	
5.628968e+005	5.037489e+005	4.945233e+005	
5.906123e+005	5.263483e+005	5.163248e+005	
2.789311e+005	1.565055e+005	1.374097e+005	
1.878436e+005	1.087080e+005	9.636452e+004	
1.411580e+005	8.845341e+004	8.023264e+004	
3.055343e+005	1.810703e+005	1.616702e+005	
1.917442e+005	1.142865e+005	1.022090e+005	
1.462790e+005	9.594389e+004	8.809459e+004	
3.536477e+005	2.551902e+005	2.398952e+005	
2.626413e+005	1.970529e+005	1.868795e+005	
2.140796e+005	1.664788e+005	1.591146e+005	
3.110540e+005	2.138385e+005	1.987199e+005	
2.424806e+005	1.791995e+005	1.693688e+005	
1.964503e+005	1.510062e+005	1.439631e+005	
2.746953e+005	1.506368e+005	1.312863e+005	
1.816584e+005	1.119513e+005	1.010785e+005	
