SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 24 10:18:19 CEST 2014
User: opid29s
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0157
Integration Time (usec): 700000 (QEPB0157)
Spectra Averaged: 1 (QEPB0157)
Boxcar Smoothing: 0 (QEPB0157)
Correct for Electrical Dark: Yes (QEPB0157)
Strobe/Lamp Enabled: No (QEPB0157)
Correct for Detector Non-linearity: No (QEPB0157)
Correct for Stray Light: No (QEPB0157)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
199.56	0.671
200.36	0.673
201.16	0.827
201.96	0.812
202.76	0.666
203.56	0.892
204.36	0.753
205.16	0.740
205.96	0.789
206.76	0.751
207.55	0.817
208.35	0.747
209.15	0.847
209.95	0.892
210.75	0.815
211.55	0.864
212.35	0.806
213.15	0.892
213.94	0.871
214.74	0.907
215.54	0.885
216.34	0.949
217.14	0.997
217.94	1.011
218.73	1.011
219.53	1.081
220.33	1.153
221.13	1.212
221.93	1.221
222.72	1.255
223.52	1.161
224.32	1.311
225.12	1.308
225.91	1.348
226.71	1.414
227.51	1.565
228.31	1.523
229.10	1.511
229.90	1.576
230.70	1.770
231.49	1.865
232.29	1.829
233.09	1.821
233.89	2.010
234.68	1.953
235.48	2.130
236.28	2.008
237.07	2.117
237.87	2.261
238.67	2.115
239.46	2.138
240.26	2.213
241.05	2.298
241.85	2.347
242.65	2.313
243.44	2.357
244.24	2.441
245.03	2.327
245.83	2.384
246.63	2.421
247.42	2.506
248.22	2.463
249.01	2.592
249.81	2.457
250.60	2.540
251.40	2.559
252.19	2.527
252.99	2.463
253.78	2.492
254.58	2.551
255.37	2.575
256.17	2.457
256.96	2.570
257.76	2.574
258.55	2.413
259.35	2.556
260.14	2.648
260.94	2.578
261.73	2.592
262.53	2.646
263.32	2.597
264.12	2.539
264.91	2.595
265.70	2.657
266.50	2.618
267.29	2.534
268.09	2.676
268.88	2.689
269.67	2.564
270.47	2.623
271.26	2.664
272.05	2.531
272.85	2.455
273.64	2.569
274.44	2.484
275.23	2.507
276.02	2.530
276.81	2.568
277.61	2.559
278.40	2.631
279.19	2.483
279.99	2.362
280.78	2.434
281.57	2.433
282.37	2.446
283.16	2.563
283.95	2.519
284.74	2.553
285.54	2.434
286.33	2.455
287.12	2.549
287.91	2.445
288.70	2.422
289.50	2.480
290.29	2.463
291.08	2.554
291.87	2.559
292.66	2.628
293.46	2.517
294.25	2.505
295.04	2.394
295.83	2.527
296.62	2.429
297.41	2.465
298.21	2.417
299.00	2.456
299.79	2.375
300.58	2.579
301.37	2.452
302.16	2.328
302.95	2.484
303.74	2.492
304.53	2.549
305.32	2.385
306.12	2.566
306.91	2.603
307.70	2.559
308.49	2.358
309.28	2.451
310.07	2.464
310.86	2.413
311.65	2.434
312.44	2.494
313.23	2.482
314.02	2.453
314.81	2.484
315.60	2.313
316.39	2.306
317.18	2.509
317.97	2.410
318.76	2.398
319.55	2.315
320.34	2.282
321.13	2.359
321.91	2.206
322.70	2.646
323.49	2.246
324.28	2.303
325.07	2.232
325.86	2.229
326.65	2.292
327.44	2.315
328.23	2.453
329.01	2.282
329.80	2.293
330.59	2.345
331.38	2.337
332.17	2.251
332.96	2.301
333.75	2.368
334.53	2.277
335.32	2.364
336.11	2.240
336.90	2.349
337.69	2.194
338.47	2.262
339.26	2.231
340.05	2.184
340.84	2.363
341.62	2.310
342.41	2.311
343.20	2.193
343.99	2.197
344.77	2.276
345.56	2.157
346.35	2.281
347.14	2.323
347.92	2.218
348.71	2.211
349.50	2.376
350.28	2.152
351.07	2.220
351.86	2.297
352.64	2.254
353.43	2.240
354.22	2.143
355.00	2.228
355.79	2.182
356.58	2.218
357.36	2.243
358.15	2.216
358.93	2.265
359.72	2.353
360.51	2.289
361.29	2.311
362.08	2.260
362.86	2.299
363.65	2.241
364.43	2.267
365.22	2.298
366.01	2.393
366.79	2.432
367.58	2.301
368.36	2.316
369.15	2.312
369.93	2.212
370.72	2.279
371.50	2.300
372.29	2.305
373.07	2.280
373.86	2.294
374.64	2.371
375.43	2.348
376.21	2.457
376.99	2.375
377.78	2.470
378.56	2.327
379.35	2.398
380.13	2.372
380.92	2.441
381.70	2.339
382.48	2.469
383.27	2.390
384.05	2.523
384.84	2.403
385.62	2.463
386.40	2.367
387.19	2.415
387.97	2.322
388.75	2.282
389.54	2.290
390.32	2.374
391.10	2.316
391.89	2.267
392.67	2.346
393.45	2.318
394.24	2.261
395.02	2.170
395.80	2.185
396.58	2.257
397.37	2.194
398.15	2.279
398.93	2.183
399.71	2.189
400.50	2.176
401.28	2.151
402.06	2.088
402.84	2.080
403.62	2.080
404.41	2.064
405.19	2.003
405.97	1.977
406.75	1.948
407.53	1.935
408.32	1.900
409.10	1.882
409.88	1.847
410.66	1.825
411.44	1.793
412.22	1.786
413.00	1.786
413.79	1.746
414.57	1.725
415.35	1.694
416.13	1.656
416.91	1.649
417.69	1.597
418.47	1.594
419.25	1.561
420.03	1.556
420.81	1.499
421.59	1.485
422.37	1.458
423.15	1.418
423.93	1.392
424.72	1.368
425.50	1.336
426.28	1.314
427.06	1.282
427.84	1.253
428.62	1.230
429.39	1.215
430.17	1.190
430.95	1.162
431.73	1.138
432.51	1.109
433.29	1.097
434.07	1.083
434.85	1.044
435.63	1.020
436.41	1.002
437.19	0.979
437.97	0.960
438.75	0.949
439.53	0.922
440.30	0.903
441.08	0.895
441.86	0.870
442.64	0.856
443.42	0.840
444.20	0.828
444.98	0.814
445.75	0.800
446.53	0.794
447.31	0.779
448.09	0.770
448.87	0.749
449.64	0.740
450.42	0.737
451.20	0.726
451.98	0.715
452.76	0.706
453.53	0.693
454.31	0.687
455.09	0.678
455.87	0.672
456.64	0.669
457.42	0.660
458.20	0.658
458.97	0.649
459.75	0.646
460.53	0.636
461.31	0.631
462.08	0.630
462.86	0.626
463.64	0.623
464.41	0.619
465.19	0.616
465.96	0.612
466.74	0.609
467.52	0.601
468.29	0.602
469.07	0.597
469.85	0.592
470.62	0.590
471.40	0.591
472.17	0.587
472.95	0.586
473.73	0.590
474.50	0.583
475.28	0.582
476.05	0.585
476.83	0.586
477.60	0.579
478.38	0.577
479.15	0.572
479.93	0.575
480.70	0.572
481.48	0.568
482.25	0.570
483.03	0.568
483.80	0.570
484.58	0.565
485.35	0.568
486.13	0.570
486.90	0.566
487.68	0.561
488.45	0.559
489.23	0.562
490.00	0.562
490.77	0.564
491.55	0.562
492.32	0.564
493.10	0.563
493.87	0.558
494.64	0.559
495.42	0.558
496.19	0.553
496.96	0.557
497.74	0.566
498.51	0.561
499.29	0.561
500.06	0.559
500.83	0.562
501.61	0.550
502.38	0.550
503.15	0.550
503.92	0.559
504.70	0.552
505.47	0.551
506.24	0.553
507.02	0.553
507.79	0.555
508.56	0.552
509.33	0.554
510.11	0.552
510.88	0.554
511.65	0.552
512.42	0.554
513.19	0.557
513.97	0.549
514.74	0.553
515.51	0.552
516.28	0.552
517.05	0.552
517.83	0.548
518.60	0.554
519.37	0.549
520.14	0.560
520.91	0.552
521.68	0.545
522.45	0.546
523.23	0.548
524.00	0.547
524.77	0.541
525.54	0.555
526.31	0.548
527.08	0.552
527.85	0.554
528.62	0.552
529.39	0.547
530.16	0.547
530.93	0.546
531.70	0.541
532.47	0.544
533.24	0.546
534.01	0.546
534.78	0.547
535.55	0.548
536.32	0.549
537.09	0.552
537.86	0.544
538.63	0.544
539.40	0.539
540.17	0.541
540.94	0.540
541.71	0.538
542.48	0.542
543.25	0.541
544.02	0.543
544.79	0.542
545.56	0.539
546.33	0.544
547.10	0.541
547.86	0.544
548.63	0.544
549.40	0.538
550.17	0.540
550.94	0.541
551.71	0.547
552.48	0.535
553.24	0.543
554.01	0.543
554.78	0.539
555.55	0.545
556.32	0.537
557.09	0.538
557.85	0.541
558.62	0.539
559.39	0.540
560.16	0.539
560.92	0.538
561.69	0.536
562.46	0.538
563.23	0.537
563.99	0.544
564.76	0.539
565.53	0.537
566.30	0.534
567.06	0.539
567.83	0.538
568.60	0.539
569.36	0.539
570.13	0.537
570.90	0.537
571.66	0.535
572.43	0.533
573.20	0.530
573.96	0.535
574.73	0.537
575.50	0.530
576.26	0.533
577.03	0.532
577.79	0.531
578.56	0.532
579.33	0.532
580.09	0.533
580.86	0.531
581.62	0.535
582.39	0.531
583.15	0.531
583.92	0.529
584.68	0.529
585.45	0.533
586.21	0.527
586.98	0.527
587.75	0.530
588.51	0.532
589.28	0.532
590.04	0.532
590.80	0.531
591.57	0.533
592.33	0.534
593.10	0.533
593.86	0.530
594.63	0.527
595.39	0.531
596.16	0.532
596.92	0.529
597.68	0.529
598.45	0.528
599.21	0.528
599.98	0.526
600.74	0.528
601.50	0.528
602.27	0.531
603.03	0.526
603.79	0.526
604.56	0.527
605.32	0.527
606.09	0.527
606.85	0.528
607.61	0.534
608.37	0.531
609.14	0.535
609.90	0.534
610.66	0.528
611.43	0.530
612.19	0.528
612.95	0.525
613.71	0.532
614.48	0.530
615.24	0.534
616.00	0.535
616.76	0.534
617.53	0.535
618.29	0.531
619.05	0.534
619.81	0.535
620.57	0.526
621.34	0.526
622.10	0.522
622.86	0.525
