SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Oct 24 10:18:13 CEST 2014
User: opid29s
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0157
Integration Time (usec): 700000 (QEPB0157)
Spectra Averaged: 1 (QEPB0157)
Boxcar Smoothing: 0 (QEPB0157)
Correct for Electrical Dark: Yes (QEPB0157)
Strobe/Lamp Enabled: No (QEPB0157)
Correct for Detector Non-linearity: No (QEPB0157)
Correct for Stray Light: No (QEPB0157)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
199.56	0.671
200.36	0.711
201.16	0.698
201.96	0.586
202.76	0.668
203.56	0.750
204.36	0.716
205.16	0.784
205.96	0.792
206.76	0.753
207.55	0.778
208.35	0.830
209.15	0.730
209.95	0.849
210.75	0.780
211.55	0.867
212.35	0.808
213.15	0.751
213.94	0.914
214.74	0.803
215.54	0.967
216.34	0.914
217.14	1.000
217.94	0.940
218.73	0.977
219.53	1.044
220.33	1.113
221.13	1.055
221.93	1.141
222.72	1.216
223.52	1.198
224.32	1.314
225.12	1.351
225.91	1.389
226.71	1.504
227.51	1.440
228.31	1.390
229.10	1.549
229.90	1.544
230.70	1.826
231.49	1.730
232.29	1.832
233.09	1.959
233.89	1.962
234.68	1.916
235.48	1.914
236.28	2.011
237.07	2.077
237.87	2.121
238.67	2.244
239.46	2.140
240.26	2.179
241.05	2.260
241.85	2.307
242.65	2.315
243.44	2.403
244.24	2.495
245.03	2.447
245.83	2.386
246.63	2.688
247.42	2.425
248.22	2.427
249.01	2.461
249.81	2.459
250.60	2.426
251.40	2.611
252.19	2.625
252.99	2.504
253.78	2.495
254.58	2.510
255.37	2.488
256.17	2.500
256.96	2.481
257.76	2.634
258.55	2.495
259.35	2.560
260.14	2.652
260.94	2.581
261.73	2.550
262.53	2.599
263.32	2.601
264.12	2.586
264.91	2.553
265.70	2.660
266.50	2.574
267.29	2.581
268.09	2.625
268.88	2.499
269.67	2.567
270.47	2.627
271.26	2.563
272.05	2.454
272.85	2.422
273.64	2.527
274.44	2.681
275.23	2.658
276.02	2.581
276.81	2.523
277.61	2.470
278.40	2.436
279.19	2.443
279.99	2.589
280.78	2.437
281.57	2.359
282.37	2.494
283.16	2.513
283.95	2.473
284.74	2.557
285.54	2.437
286.33	2.505
287.12	2.553
287.91	2.494
288.70	2.385
289.50	2.438
290.29	2.623
291.08	2.557
