sep=;
Time;Tank
2019-01-14T19:40:00.000Z;22.757481333333335
2019-01-14T19:40:30.000Z;22.777745
2019-01-14T19:41:00.000Z;22.7900485
2019-01-14T19:41:30.000Z;22.757491666666667
2019-01-14T19:42:00.000Z;22.758926000000002
2019-01-14T19:42:30.000Z;22.760391
2019-01-14T19:43:00.000Z;22.773401333333336
2019-01-14T19:43:30.000Z;22.767623333333333
2019-01-14T19:44:00.000Z;22.77631066666667
2019-01-14T19:44:30.000Z;22.774856
2019-01-14T19:45:00.000Z;22.756036666666663
2019-01-14T19:45:30.000Z;22.764724333333334
2019-01-14T19:46:00.000Z;22.767613
2019-01-14T19:46:30.000Z;22.764001999999998
2019-01-14T19:47:00.000Z;22.770522333333332
2019-01-14T19:47:30.000Z;22.780634000000003
2019-01-14T19:48:00.000Z;22.750259
2019-01-14T19:48:30.000Z;22.773411333333332
2019-01-14T19:49:00.000Z;22.78933166666667
2019-01-14T19:49:30.000Z;22.761835333333334
2019-01-14T19:50:00.000Z;22.777755
2019-01-14T19:50:30.000Z;22.777745
2019-01-14T19:51:00.000Z;22.793665
2019-01-14T19:51:30.000Z;22.756037000000003
2019-01-14T19:52:00.000Z;22.764734333333337
2019-01-14T19:52:30.000Z;22.7726995
2019-01-14T19:53:00.000Z;22.783532999999995
2019-01-14T19:53:30.000Z;22.777745
2019-01-14T19:54:00.000Z;22.77194666666667
2019-01-14T19:54:30.000Z;22.805251333333334
2019-01-14T19:55:00.000Z;22.777745
2019-01-14T19:55:30.000Z;22.779189333333335
2019-01-14T19:56:00.000Z;22.77340133333333
2019-01-14T19:56:30.000Z;22.782098666666666
2019-01-14T19:57:00.000Z;22.784988
2019-01-14T19:57:30.000Z;22.766178999999998
2019-01-14T19:58:00.000Z;22.783533
2019-01-14T19:58:30.000Z;22.774856
2019-01-14T19:59:00.000Z;22.79365466666667
2019-01-14T19:59:30.000Z;22.773401333333336
2019-01-14T20:00:00.000Z;22.776310666666664
2019-01-14T20:00:30.000Z;22.792210333333333
2019-01-14T20:01:00.000Z;22.767623333333333
2019-01-14T20:01:30.000Z;22.779189666666667
2019-01-14T20:02:00.000Z;22.782109000000002
2019-01-14T20:02:30.000Z;22.777755
2019-01-14T20:03:00.000Z;22.795129666666668
2019-01-14T20:03:30.000Z;22.783548500000002
2019-01-14T20:04:00.000Z;22.771957
2019-01-14T20:04:30.000Z;22.773411666666664
2019-01-14T20:05:00.000Z;22.782088666666667
2019-01-14T20:05:30.000Z;22.787876999999998
2019-01-14T20:06:00.000Z;22.792220333333336
2019-01-14T20:06:30.000Z;22.793665
2019-01-14T20:07:00.000Z;22.783523000000002
2019-01-14T20:07:30.000Z;22.796564
2019-01-14T20:08:00.000Z;22.797998333333336
2019-01-14T20:08:30.000Z;22.806696
2019-01-14T20:09:00.000Z;22.80524133333334
2019-01-14T20:09:30.000Z;22.800913
2019-01-14T20:10:00.000Z;22.796564
2019-01-14T20:10:30.000Z;22.81681766666667
2019-01-14T20:11:00.000Z;22.813948999999997
2019-01-14T20:11:30.000Z;22.800897666666668
2019-01-14T20:12:00.000Z;22.811029666666666
2019-01-14T20:12:30.000Z;22.824070666666668
2019-01-14T20:13:00.000Z;22.824060666666668
2019-01-14T20:13:30.000Z;22.819727
2019-01-14T20:14:00.000Z;22.829859
2019-01-14T20:14:30.000Z;22.80524133333333
2019-01-14T20:15:00.000Z;22.8204595
2019-01-14T20:15:30.000Z;22.832748
2019-01-14T20:16:00.000Z;22.81103966666667
2019-01-14T20:16:30.000Z;22.838536333333334
2019-01-14T20:17:00.000Z;22.80814033333333
2019-01-14T20:17:30.000Z;22.82841433333333
2019-01-14T20:18:00.000Z;22.819737
2019-01-14T20:18:30.000Z;22.83564733333333
2019-01-14T20:19:00.000Z;22.824070666666668
2019-01-14T20:19:30.000Z;22.813929
2019-01-14T20:20:00.000Z;22.803797000000003
2019-01-14T20:20:30.000Z;22.818261999999997
2019-01-14T20:21:00.000Z;22.832758333333334
2019-01-14T20:21:30.000Z;22.821171666666668
2019-01-14T20:22:00.000Z;22.821161333333333
2019-01-14T20:22:30.000Z;22.81393866666667
2019-01-14T20:23:00.000Z;22.813918333333334
2019-01-14T20:23:30.000Z;22.812473999999998
2019-01-14T20:24:00.000Z;22.811040000000002
2019-01-14T20:24:30.000Z;22.811029333333334
2019-01-14T20:25:00.000Z;22.80090766666667
2019-01-14T20:25:30.000Z;22.815393333333333
2019-01-14T20:26:00.000Z;22.80958
2019-01-14T20:26:30.000Z;22.812494333333333
2019-01-14T20:27:00.000Z;22.812484
2019-01-14T20:27:30.000Z;22.839990999999998
2019-01-14T20:28:00.000Z;22.825505000000003
2019-01-14T20:28:30.000Z;22.839990666666665
2019-01-14T20:29:00.000Z;22.844334333333336
2019-01-14T20:29:30.000Z;22.84868833333333
2019-01-14T20:30:00.000Z;22.845778666666664
2019-01-14T20:30:30.000Z;22.838536
2019-01-14T20:31:00.000Z;22.83710166666667
2019-01-14T20:31:30.000Z;22.838546333333337
2019-01-14T20:32:00.000Z;22.850839999999998
2019-01-14T20:32:30.000Z;22.858810000000002
2019-01-14T20:33:00.000Z;22.847233666666668
2019-01-14T20:33:30.000Z;22.837091666666666
2019-01-14T20:34:00.000Z;22.838556333333333
2019-01-14T20:34:30.000Z;22.870396333333332
2019-01-14T20:35:00.000Z;22.858810000000002
2019-01-14T20:35:30.000Z;22.850133
2019-01-14T20:36:00.000Z;22.850133
2019-01-14T20:36:30.000Z;22.864608
2019-01-14T20:37:00.000Z;22.858819999999998
2019-01-14T20:37:30.000Z;22.861719
2019-01-14T20:38:00.000Z;22.858819999999998
2019-01-14T20:38:30.000Z;22.881983
2019-01-14T20:39:00.000Z;22.850122666666664
2019-01-14T20:39:30.000Z;22.873295333333335
2019-01-14T20:40:00.000Z;22.86025433333333
2019-01-14T20:40:30.000Z;22.876174333333335
2019-01-14T20:41:00.000Z;22.857365333333334
2019-01-14T20:41:30.000Z;22.863143666666662
2019-01-14T20:42:00.000Z;22.855910666666663
2019-01-14T20:42:30.000Z;22.855921
2019-01-14T20:43:00.000Z;22.876917
2019-01-14T20:43:30.000Z;22.87908366666667
2019-01-14T20:44:00.000Z;22.864598
2019-01-14T20:44:30.000Z;22.871840666666667
2019-01-14T20:45:00.000Z;22.881983
2019-01-14T20:45:30.000Z;22.861709
2019-01-14T20:46:00.000Z;22.879083666666663
2019-01-14T20:46:30.000Z;22.892125000000004
2019-01-14T20:47:00.000Z;22.876194666666663
2019-01-14T20:47:30.000Z;22.887771
2019-01-14T20:48:00.000Z;22.871840666666667
2019-01-14T20:48:30.000Z;22.879084000000002
2019-01-14T20:49:00.000Z;22.892114499999998
2019-01-14T20:49:30.000Z;22.887781
2019-01-14T20:50:00.000Z;22.892115
2019-01-14T20:50:30.000Z;22.880527999999998
2019-01-14T20:51:00.000Z;22.88921566666667
2019-01-14T20:51:30.000Z;22.886326666666665
2019-01-14T20:52:00.000Z;22.88921566666667
2019-01-14T20:52:30.000Z;22.881983
2019-01-14T20:53:00.000Z;22.892124999999997
2019-01-14T20:53:30.000Z;22.889215333333336
2019-01-14T20:54:00.000Z;22.899368
2019-01-14T20:54:30.000Z;22.8812505
2019-01-14T20:55:00.000Z;22.883427333333334
2019-01-14T20:55:30.000Z;22.879083666666663
2019-01-14T20:56:00.000Z;22.903701333333334
2019-01-14T20:56:30.000Z;22.902256666666663
2019-01-14T20:57:00.000Z;22.886336999999997
2019-01-14T20:57:30.000Z;22.897903
2019-01-14T20:58:00.000Z;22.906610666666666
2019-01-14T20:58:30.000Z;22.915288
2019-01-14T20:59:00.000Z;22.893569666666668
2019-01-14T20:59:30.000Z;22.910944333333333
2019-01-14T21:00:00.000Z;22.9116615
2019-01-14T21:00:30.000Z;22.916732333333332
2019-01-14T21:01:00.000Z;22.923965
2019-01-14T21:01:30.000Z;22.910954333333333
2019-01-14T21:02:00.000Z;22.902256666666663
2019-01-14T21:02:30.000Z;22.893569333333332
2019-01-14T21:03:00.000Z;22.890659999999997
2019-01-14T21:03:30.000Z;22.915297999999996
2019-01-14T21:04:00.000Z;22.91963133333333
2019-01-14T21:04:30.000Z;22.918197000000003
2019-01-14T21:05:00.000Z;22.912398666666665
2019-01-14T21:05:30.000Z;22.906590000000005
2019-01-14T21:06:00.000Z;22.91601
2019-01-14T21:06:30.000Z;22.908044999999998
2019-01-14T21:07:00.000Z;22.913833
2019-01-14T21:07:30.000Z;22.906600333333333
2019-01-14T21:08:00.000Z;22.912398666666665
2019-01-14T21:08:30.000Z;22.915287666666668
2019-01-14T21:09:00.000Z;22.919641333333335
2019-01-14T21:09:30.000Z;22.908045
2019-01-14T21:10:00.000Z;22.915287666666668
2019-01-14T21:10:30.000Z;22.902267
2019-01-14T21:11:00.000Z;22.900812333333334
2019-01-14T21:11:30.000Z;22.93339
2019-01-14T21:12:00.000Z;22.915287666666668
2019-01-14T21:12:30.000Z;22.910933666666665
2019-01-14T21:13:00.000Z;22.921086000000003
2019-01-14T21:13:30.000Z;22.897913333333335
2019-01-14T21:14:00.000Z;22.895014000000003
2019-01-14T21:14:30.000Z;22.908045
2019-01-14T21:15:00.000Z;22.905145666666666
2019-01-14T21:15:30.000Z;22.909499666666665
2019-01-14T21:16:00.000Z;22.906600666666666
2019-01-14T21:16:30.000Z;22.892114666666668
2019-01-14T21:17:00.000Z;22.8986455
2019-01-14T21:17:30.000Z;22.905156
2019-01-14T21:18:00.000Z;22.913843333333332
2019-01-14T21:18:30.000Z;22.903701333333334
2019-01-14T21:19:00.000Z;22.90515566666667
2019-01-14T21:19:30.000Z;22.926864
2019-01-14T21:20:00.000Z;22.893569333333332
2019-01-14T21:20:30.000Z;22.88921566666667
2019-01-14T21:21:00.000Z;22.915287666666668
2019-01-14T21:21:30.000Z;22.918176666666668
2019-01-14T21:22:00.000Z;22.903711333333334
2019-01-14T21:22:30.000Z;22.91601
2019-01-14T21:23:00.000Z;22.900812333333334
2019-01-14T21:23:30.000Z;22.909499666666665
2019-01-14T21:24:00.000Z;22.903691
2019-01-14T21:24:30.000Z;22.935571666666664
2019-01-14T21:25:00.000Z;22.909499666666665
2019-01-14T21:25:30.000Z;22.918176666666668
2019-01-14T21:26:00.000Z;22.902246666666667
2019-01-14T21:26:30.000Z;22.89645833333333
2019-01-14T21:27:00.000Z;22.897913
2019-01-14T21:27:30.000Z;22.896468666666664
2019-01-14T21:28:00.000Z;22.900802
2019-01-14T21:28:30.000Z;22.8812505
2019-01-14T21:29:00.000Z;22.91093366666667
2019-01-14T21:29:30.000Z;22.892125000000004
2019-01-14T21:30:00.000Z;22.90948933333333
2019-01-14T21:30:30.000Z;22.893559333333332
2019-01-14T21:31:00.000Z;22.90948933333333
2019-01-14T21:31:30.000Z;22.897923333333335
2019-01-14T21:32:00.000Z;22.90659033333333
2019-01-14T21:32:30.000Z;22.896468666666664
2019-01-14T21:33:00.000Z;22.906610666666666
2019-01-14T21:33:30.000Z;22.895014
2019-01-14T21:34:00.000Z;22.89863
2019-01-14T21:34:30.000Z;22.903691
2019-01-14T21:35:00.000Z;22.890670333333333
2019-01-14T21:35:30.000Z;22.889225666666665
2019-01-14T21:36:00.000Z;22.886336999999997
2019-01-14T21:36:30.000Z;22.89791333333333
2019-01-14T21:37:00.000Z;22.890670333333333
2019-01-14T21:37:30.000Z;22.902246666666667
2019-01-14T21:38:00.000Z;22.871851000000003
2019-01-14T21:38:30.000Z;22.887771333333333
2019-01-14T21:39:00.000Z;22.877629333333335
2019-01-14T21:39:30.000Z;22.883432499999998
2019-01-14T21:40:00.000Z;22.896468666666667
2019-01-14T21:40:30.000Z;22.892115
2019-01-14T21:41:00.000Z;22.858819999999998
2019-01-14T21:41:30.000Z;22.89210466666667
2019-01-14T21:42:00.000Z;22.87618466666667
2019-01-14T21:42:30.000Z;22.887781333333333
2019-01-14T21:43:00.000Z;22.874740000000003
2019-01-14T21:43:30.000Z;22.895014
2019-01-14T21:44:00.000Z;22.900812333333334
2019-01-14T21:44:30.000Z;22.895014
2019-01-14T21:45:00.000Z;22.892114666666668
2019-01-14T21:45:30.000Z;22.894297
2019-01-14T21:46:00.000Z;22.908045
2019-01-14T21:46:30.000Z;22.90515566666667
2019-01-14T21:47:00.000Z;22.897913000000003
2019-01-14T21:47:30.000Z;22.89501366666667
2019-01-14T21:48:00.000Z;22.91093366666667
2019-01-14T21:48:30.000Z;22.897903
2019-01-14T21:49:00.000Z;22.897913333333335
2019-01-14T21:49:30.000Z;22.884882
2019-01-14T21:50:00.000Z;22.89935733333333
2019-01-14T21:50:30.000Z;22.886336666666665
2019-01-14T21:51:00.000Z;22.892114999999997
2019-01-14T21:51:30.000Z;22.905165999999998
2019-01-14T21:52:00.000Z;22.89645833333333
2019-01-14T21:52:30.000Z;22.897903
2019-01-14T21:53:00.000Z;22.884871666666665
2019-01-14T21:53:30.000Z;22.89066
2019-01-14T21:54:00.000Z;22.903701
2019-01-14T21:54:30.000Z;22.88487166666667
2019-01-14T21:55:00.000Z;22.884882
2019-01-14T21:55:30.000Z;22.877639000000002
2019-01-14T21:56:00.000Z;22.895013666666667
2019-01-14T21:56:30.000Z;22.894281499999998
2019-01-14T21:57:00.000Z;22.876194666666663
2019-01-14T21:57:30.000Z;22.880538333333334
2019-01-14T21:58:00.000Z;22.90225666666667
2019-01-14T21:58:30.000Z;22.887770999999997
2019-01-14T21:59:00.000Z;22.874740000000003
2019-01-14T21:59:30.000Z;22.897913
2019-01-14T22:00:00.000Z;22.876184666666664
2019-01-14T22:00:30.000Z;22.868941666666668
2019-01-14T22:01:00.000Z;22.884882
2019-01-14T22:01:30.000Z;22.88052833333333
2019-01-14T22:02:00.000Z;22.886326666666665
2019-01-14T22:02:30.000Z;22.874735
2019-01-14T22:03:00.000Z;22.868941666666668
2019-01-14T22:03:30.000Z;22.890670333333333
2019-01-14T22:04:00.000Z;22.877639333333335
2019-01-14T22:04:30.000Z;22.87474
2019-01-14T22:05:00.000Z;22.876184666666664
2019-01-14T22:05:30.000Z;22.879083666666663
2019-01-14T22:06:00.000Z;22.87908366666667
2019-01-14T22:06:30.000Z;22.880528
2019-01-14T22:07:00.000Z;22.88632633333333
2019-01-14T22:07:30.000Z;22.87328533333333
2019-01-14T22:08:00.000Z;22.8986455
2019-01-14T22:08:30.000Z;22.873285666666664
2019-01-14T22:09:00.000Z;22.886326666666665
2019-01-14T22:09:30.000Z;22.88052833333333
2019-01-14T22:10:00.000Z;22.87474
2019-01-14T22:10:30.000Z;22.887771
2019-01-14T22:11:00.000Z;22.879084000000002
2019-01-14T22:11:30.000Z;22.881972666666666
2019-01-14T22:12:00.000Z;22.879083666666663
2019-01-14T22:12:30.000Z;22.870396666666664
2019-01-14T22:13:00.000Z;22.876194666666667
2019-01-14T22:13:30.000Z;22.8682195
2019-01-14T22:14:00.000Z;22.890659999999997
2019-01-14T22:14:30.000Z;22.867497333333333
2019-01-14T22:15:00.000Z;22.880527999999998
2019-01-14T22:15:30.000Z;22.890680333333336
2019-01-14T22:16:00.000Z;22.881983
2019-01-14T22:16:30.000Z;22.870386
2019-01-14T22:17:00.000Z;22.893579666666668
