sep=;
Time;Surface Temp;Air Temp;Dewpoint;Humidity
2019-01-15T11:54:30.000Z;26.249997555555556;27.598230333333337;22.118714555555552;80.14465400000002
2019-01-15T11:55:00.000Z;26.225998500000003;27.590753700000004;22.1186407;80.24024544444443
2019-01-15T11:55:30.000Z;26.267772555555553;27.59674677777778;22.117367555555557;80.14709549999999
2019-01-15T11:56:00.000Z;26.263992800000004;27.608911500000005;22.114634700000003;80.0556946
2019-01-15T11:56:30.000Z;26.264001900000004;27.620927900000005;22.124219500000002;79.98101133333333
2019-01-15T11:57:00.000Z;26.270007111111113;27.606241333333337;22.11934011111111;79.929657
2019-01-15T11:57:30.000Z;26.229999300000003;27.593423899999998;22.1094652;79.88876330000001
2019-01-15T11:58:00.000Z;26.241998800000005;27.603570900000005;22.1140969;79.93743888888888
2019-01-15T11:58:30.000Z;26.234450777777777;27.589329555555558;22.110401777777774;79.9772646
2019-01-15T11:59:00.000Z;26.2239995;27.595026100000002;22.1031142;80.04043569999999
2019-01-15T11:59:30.000Z;26.236002000000003;27.589418500000004;22.0901537;79.86657033333334
2019-01-15T12:00:00.000Z;26.294441444444445;27.566483222222217;22.087505888888884;79.99435430000001
2019-01-15T12:00:30.000Z;26.2720005;27.53788;22.074546199999997;79.9026489
2019-01-15T12:01:00.000Z;26.231997999999997;27.529869;22.0719202;79.89166155555556
2019-01-15T12:01:30.000Z;26.243334777777775;27.537702222222222;22.074688111111115;79.9615471
2019-01-15T12:02:00.000Z;26.263995800000004;27.541618800000002;22.072756899999995;79.85900810000001
2019-01-15T12:02:30.000Z;26.2260014;27.5555049;22.076991500000002;79.98389355555554
2019-01-15T12:03:00.000Z;26.203336444444446;27.55164711111111;22.065006111111114;79.83078
2019-01-15T12:03:30.000Z;26.162;27.513313300000004;22.0497798;79.8976135
2019-01-15T12:04:00.000Z;26.169995700000005;27.4858094;22.045320899999997;80.06968177777779
2019-01-15T12:04:30.000Z;26.241107;27.497054333333338;22.048723888888887;80.0590515
2019-01-15T12:05:00.000Z;26.172000500000003;27.532806599999997;22.060479899999997;79.8381013
2019-01-15T12:05:30.000Z;26.182004299999996;27.534675500000002;22.062725699999998;79.93676066666667
2019-01-15T12:06:00.000Z;26.20778177777778;27.521680333333336;22.039291111111112;79.81994569999999
2019-01-15T12:06:30.000Z;26.219998599999997;27.5231935;22.034897299999997;79.8207069
2019-01-15T12:07:00.000Z;26.1859959;27.506370600000004;22.0319782;79.63259466666666
2019-01-15T12:07:30.000Z;26.172212000000002;27.502988222222225;22.031801777777776;79.616082
2019-01-15T12:08:00.000Z;26.192001700000002;27.510376;22.0324213;79.597161
2019-01-15T12:08:30.000Z;26.1879949;27.5074386;22.0213728;79.63937711111112
2019-01-15T12:09:00.000Z;26.143328555555556;27.519900111111113;22.034070777777778;79.65987559999999
2019-01-15T12:09:30.000Z;26.240002699999998;27.5074387;22.0234214;79.72415077777778
2019-01-15T12:10:00.000Z;26.177997300000005;27.5020982;22.0221834;79.747004
2019-01-15T12:10:30.000Z;26.19888766666667;27.503284888888892;22.02178788888889;79.7734047
2019-01-15T12:11:00.000Z;26.2060002;27.5157166;22.0279632;79.68413644444446
2019-01-15T12:11:30.000Z;26.18110944444444;27.505955222222227;22.019180666666664;79.5494003
2019-01-15T12:12:00.000Z;26.197995599999995;27.510376100000002;22.019363000000006;79.55489350000002
2019-01-15T12:12:30.000Z;26.21199690000001;27.4978257;22.008602599999996;79.50391222222223
2019-01-15T12:13:00.000Z;26.212220333333335;27.511889222222223;22.014646333333335;79.6255425
2019-01-15T12:13:30.000Z;26.1919957;27.509041000000003;22.0117931;79.5013351
2019-01-15T12:14:00.000Z;26.1959966;27.508774;22.005592200000002;79.59478677777777
2019-01-15T12:14:30.000Z;26.207781777777782;27.512482444444444;21.999839888888886;79.5468063
2019-01-15T12:15:00.000Z;26.192001799999996;27.491417000000002;21.9974489;79.4248886
2019-01-15T12:15:30.000Z;26.123999599999998;27.495155300000004;21.997909899999996;79.60716333333333
2019-01-15T12:16:00.000Z;26.196669999999997;27.50447177777778;22.00277711111111;79.58495339999999
2019-01-15T12:16:30.000Z;26.149994400000004;27.487144400000005;21.9897698;79.49172220000001
2019-01-15T12:17:00.000Z;26.123999500000004;27.495422400000002;21.9867293;79.37489055555555
2019-01-15T12:17:30.000Z;26.150001777777774;27.494087111111114;21.99269388888889;79.4009324
2019-01-15T12:18:00.000Z;26.165997700000002;27.493820100000004;21.9855725;79.4935532
2019-01-15T12:18:30.000Z;26.144000700000003;27.4911499;21.975673399999998;79.44372466666668
2019-01-15T12:19:00.000Z;26.152222888888886;27.483109444444448;21.973738666666666;79.43129730000001
2019-01-15T12:19:30.000Z;26.127997200000003;27.478599600000006;21.969507200000002;79.395134
2019-01-15T12:20:00.000Z;26.1819951;27.475929400000002;21.9690652;79.38133066666667
2019-01-15T12:20:30.000Z;26.165555666666666;27.47806544444445;21.966966555555555;79.3737708
2019-01-15T12:21:00.000Z;26.1180028;27.4583055;21.948501200000003;79.4389267
2019-01-15T12:21:30.000Z;26.138003899999994;27.468719600000007;21.9543224;79.46932577777778
2019-01-15T12:22:00.000Z;26.141114333333334;27.47361522222222;21.951681;79.43358620000001
2019-01-15T12:22:30.000Z;26.158002099999997;27.471389900000002;21.9562589;79.3711769
2019-01-15T12:23:00.000Z;26.1379948;27.469787700000005;21.9484955;79.35234155555557
2019-01-15T12:23:30.000Z;26.083338000000005;27.44987911111111;21.939762444444447;79.5101852
2019-01-15T12:24:00.000Z;26.0779973;27.425192499999998;21.9301701;79.36522670000001
2019-01-15T12:24:30.000Z;26.112000000000002;27.4065002;21.921950799999998;79.2077181111111
2019-01-15T12:25:00.000Z;26.07222611111111;27.422284666666663;21.929533222222222;79.324025
2019-01-15T12:25:30.000Z;26.0760015;27.412374800000002;21.9262705;79.33979566666666
2019-01-15T12:26:00.000Z;26.076001400000003;27.431067499999994;21.9364344;79.28816749999999
2019-01-15T12:26:30.000Z;26.123336222222225;27.438010666666663;21.93428122222222;79.1926436
2019-01-15T12:27:00.000Z;26.066004000000003;27.42813;21.927779;79.35234066666668
2019-01-15T12:27:30.000Z;26.11222111111111;27.419020777777778;21.915554333333333;79.1189431
2019-01-15T12:28:00.000Z;26.0860052;27.423857399999996;21.9138082;79.0502778
2019-01-15T12:28:30.000Z;26.098001599999996;27.447357100000005;21.922379;79.04834488888888
2019-01-15T12:29:00.000Z;26.074447;27.448395777777776;21.91982644444444;79.1610581
2019-01-15T12:29:30.000Z;26.093991400000004;27.427863099999996;21.904090500000002;79.0183868
2019-01-15T12:30:00.000Z;26.092005;27.4241244;21.9084675;78.99883866666666
2019-01-15T12:30:30.000Z;26.056668888888886;27.417240777777778;21.901255;78.88166820000001
2019-01-15T12:31:00.000Z;26.084003200000005;27.402227500000002;21.897847000000002;79.06523130000001
2019-01-15T12:31:30.000Z;26.0560063;27.408369299999997;21.900266100000003;78.95730077777777
2019-01-15T12:32:00.000Z;26.047785;27.393504444444446;21.89241688888889;79.0566864
2019-01-15T12:32:30.000Z;26.0280033;27.3886089;21.8844644;79.1210792
2019-01-15T12:33:00.000Z;26.042005;27.381399;21.881295599999998;79.00087322222222
2019-01-15T12:33:30.000Z;26.047781555555552;27.400032;21.884701888888888;79.21636355555557
2019-01-15T12:34:00.000Z;26.088001100000003;27.3808649;21.8746692;79.0670623
2019-01-15T12:34:30.000Z;26.0920049;27.383001200000002;21.8716808;79.07581088888888
2019-01-15T12:35:00.000Z;26.05222011111111;27.401515444444446;21.87480411111111;79.0530244
2019-01-15T12:35:30.000Z;26.090003000000003;27.3955517;21.8692243;79.1111616
2019-01-15T12:36:00.000Z;26.032001200000003;27.3910121;21.8709554;79.05190533333332
2019-01-15T12:36:30.000Z;26.036673;27.370955111111115;21.858653777777775;79.0492096
2019-01-15T12:37:00.000Z;26.040009000000005;27.392614400000003;21.8688746;78.9510957
2019-01-15T12:37:30.000Z;26.1040013;27.376592499999997;21.8581256;78.94922637500001
2019-01-15T12:38:00.000Z;26.074440222222226;27.38430666666667;21.85887166666667;79.04417409999999
2019-01-15T12:38:30.000Z;26.0239994;27.364309100000003;21.845748;79.0324249
2019-01-15T12:39:00.000Z;26.0560002;27.352559899999996;21.841980800000005;79.06699455555555
2019-01-15T12:39:30.000Z;26.04555722222222;27.36324088888889;21.845109888888892;79.13542179999999
2019-01-15T12:40:00.000Z;26.032001;27.371786099999998;21.846732699999997;79.1859298
2019-01-15T12:40:30.000Z;26.0480076;27.350690899999996;21.830001599999996;79.16905966666667
2019-01-15T12:41:00.000Z;26.007776333333332;27.362647555555558;21.837817777777776;79.0887299
2019-01-15T12:41:30.000Z;26.010007100000003;27.358167399999996;21.835333600000002;78.96238688888889
2019-01-15T12:42:00.000Z;26.020007699999997;27.352025899999994;21.8299633;79.05885655555556
2019-01-15T12:42:30.000Z;25.94555422222222;27.339505333333328;21.822100222222225;79.1790636
2019-01-15T12:43:00.000Z;26.028006400000002;27.345083199999998;21.823543500000003;79.13701544444444
2019-01-15T12:43:30.000Z;26.03000322222222;27.35908722222222;21.826749444444445;79.0606538
2019-01-15T12:44:00.000Z;26.044000600000004;27.342145799999997;21.81857;79.011673
2019-01-15T12:44:30.000Z;25.990002699999998;27.343213999999996;21.8164304;79.00324666666666
2019-01-15T12:45:00.000Z;25.97666522222222;27.360570888888887;21.823919444444442;79.0847626
2019-01-15T12:45:30.000Z;25.979999099999997;27.344816199999997;21.815115399999996;79.1151276
2019-01-15T12:46:00.000Z;25.9739962;27.331197499999995;21.8045175;79.07767577777778
2019-01-15T12:46:30.000Z;25.972223222222222;27.34425233333333;21.811122999999995;78.9492646
2019-01-15T12:47:00.000Z;25.967996600000003;27.330663299999998;21.801569699999998;78.9571991
2019-01-15T12:47:30.000Z;25.9959994;27.322385199999996;21.795401700000003;78.84370755555555
2019-01-15T12:48:00.000Z;25.978886111111112;27.32734033333333;21.796519888888888;78.76722400000001
2019-01-15T12:48:30.000Z;25.9660008;27.332532899999997;21.791640100000002;78.82902449999999
2019-01-15T12:49:00.000Z;25.938000699999996;27.339208499999994;21.7931356;78.907837
2019-01-15T12:49:30.000Z;25.965553444444446;27.36739477777778;21.805933444444445;78.89387500000001
2019-01-15T12:50:00.000Z;25.988003900000002;27.3464182;21.7865728;78.9011993
2019-01-15T12:50:30.000Z;25.9719944;27.347753499999992;21.7901187;78.80979644444443
2019-01-15T12:51:00.000Z;25.98778377777778;27.338021777777772;21.787005888888892;78.88838209999999
2019-01-15T12:51:30.000Z;25.9959995;27.3581675;21.793244800000004;78.85404960000001
2019-01-15T12:52:00.000Z;25.9819949;27.3421459;21.778606800000002;78.85726922222223
2019-01-15T12:52:30.000Z;25.952220444444446;27.31606522222222;21.76830177777778;78.8203271
2019-01-15T12:53:00.000Z;25.938003900000002;27.302357100000002;21.7626188;78.7315162
2019-01-15T12:53:30.000Z;25.998001499999997;27.2900734;21.7522932;78.66991922222222
2019-01-15T12:54:00.000Z;25.92777255555556;27.313395222222216;21.768061333333335;78.72922969999999
2019-01-15T12:54:30.000Z;25.917999599999995;27.310635100000002;21.765060499999997;78.74146855555556
2019-01-15T12:55:00.000Z;25.935998700000006;27.299152299999996;21.7558201;78.7429952222222
2019-01-15T12:55:30.000Z;25.87888355555556;27.301823111111112;21.74891222222222;78.8343659
2019-01-15T12:56:00.000Z;25.917993400000007;27.3111696;21.755231700000003;78.8316193
2019-01-15T12:56:30.000Z;25.917993400000007;27.313839899999998;21.7552168;78.65703488888889
2019-01-15T12:57:00.000Z;25.938884333333334;27.312801333333333;21.753058444444445;78.65567860000002
2019-01-15T12:57:30.000Z;25.8679934;27.297817199999997;21.743607499999996;78.67415777777778
2019-01-15T12:58:00.000Z;25.885995700000002;27.2951469;21.740070600000003;78.70878139999999
2019-01-15T12:58:30.000Z;25.925548111111116;27.275416333333332;21.72914888888889;78.55695349999999
2019-01-15T12:59:00.000Z;25.905994000000003;27.2665748;21.7350346;78.63804622222223
2019-01-15T12:59:30.000Z;25.901103777777777;27.263548555555555;21.726462555555557;78.59837255555556
2019-01-15T13:00:00.000Z;25.8959995;27.277790099999997;21.7306604;78.5294876
2019-01-15T13:00:30.000Z;25.944003599999995;27.2804602;21.726329400000004;78.4337471111111
2019-01-15T13:01:00.000Z;25.914436333333338;27.296778777777778;21.731030999999998;78.51758579999999
2019-01-15T13:01:30.000Z;25.911996700000003;27.277523000000002;21.7141435;78.5603103
2019-01-15T13:02:00.000Z;25.8939974;27.27779;21.718231000000003;78.55751277777777
2019-01-15T13:02:30.000Z;25.921106111111115;27.266218666666663;21.714717444444446;78.6440819
2019-01-15T13:03:00.000Z;25.885998800000003;27.283130399999997;21.7165947;78.5456619
2019-01-15T13:03:30.000Z;25.8959995;27.2660407;21.6993665;78.58718288888889
2019-01-15T13:04:00.000Z;25.887774222222227;27.27600977777778;21.713585222222218;78.5502396
2019-01-15T13:04:30.000Z;25.855993899999998;27.2705802;21.7001669;78.4670791
2019-01-15T13:05:00.000Z;25.847995200000003;27.259365100000004;21.69777;78.53106433333336
2019-01-15T13:05:30.000Z;25.872217111111112;27.24544988888889;21.688216666666666;78.61447899999999
2019-01-15T13:06:00.000Z;25.909997999999995;27.238002800000004;21.689879599999998;78.54962900000001
2019-01-15T13:06:30.000Z;25.8479983;27.242008200000004;21.6825472;78.65822166666668
2019-01-15T13:07:00.000Z;25.84110944444444;27.25820788888889;21.69732066666667;78.44358059999999
2019-01-15T13:07:30.000Z;25.9179933;27.23640049999999;21.677377099999998;78.337989
2019-01-15T13:08:00.000Z;25.8779939;27.23239509999999;21.6676144;78.34575477777778
2019-01-15T13:08:30.000Z;25.845551555555556;27.225571111111112;21.666516555555557;78.2961785
2019-01-15T13:09:00.000Z;25.849997199999997;27.222782000000002;21.6643479;78.3733902
2019-01-15T13:09:30.000Z;25.8919986;27.205958899999995;21.657537100000003;78.34965422222223
2019-01-15T13:10:00.000Z;25.85888088888889;27.202131444444444;21.65945822222222;78.3906318
2019-01-15T13:10:30.000Z;25.8819979;27.203288699999995;21.6629765;78.212404
2019-01-15T13:11:00.000Z;25.8879977;27.213436099999996;21.660012000000002;78.3160841111111
2019-01-15T13:11:30.000Z;25.878883555555557;27.21666988888889;21.664746333333333;78.4235916
2019-01-15T13:12:00.000Z;25.8679964;27.1990162;21.652476800000002;78.447853
2019-01-15T13:12:30.000Z;25.8319949;27.2032887;21.6524348;78.417640625
2019-01-15T13:13:00.000Z;25.872217;27.19234022222222;21.643648444444445;78.3836136
2019-01-15T13:13:30.000Z;25.845996300000003;27.2091634;21.644562799999996;78.24402622222222
2019-01-15T13:14:00.000Z;25.8759951;27.1872661;21.6312864;78.31201411111113
2019-01-15T13:14:30.000Z;25.847772444444445;27.180174666666666;21.634489555555554;78.19316122222223
2019-01-15T13:15:00.000Z;25.899994000000003;27.1629657;21.622656600000003;78.17569666666667
2019-01-15T13:15:30.000Z;25.823328;27.165042444444445;21.621711888888893;78.25192569999999
2019-01-15T13:16:00.000Z;25.857996099999998;27.1776525;21.6208465;78.25452040000002
2019-01-15T13:16:30.000Z;25.8339968;27.1845956;21.6269506;78.13517588888891
2019-01-15T13:17:00.000Z;25.832218666666666;27.18343844444444;21.624513111111114;78.1623544
2019-01-15T13:17:30.000Z;25.883993699999998;27.189936699999997;21.6183185;78.19043130000001
2019-01-15T13:18:00.000Z;25.8699923;27.1669715;21.6062136;78.08923011111112
2019-01-15T13:18:30.000Z;25.834439777777774;27.183141777777777;21.621598;78.153199
2019-01-15T13:19:00.000Z;25.8179965;27.1736471;21.6054811;78.15426629999999
2019-01-15T13:19:30.000Z;25.8619937;27.1776527;21.6062227;78.10143711111111
2019-01-15T13:20:00.000Z;25.847772555555554;27.17839477777778;21.604236333333333;77.9417115
2019-01-15T13:20:30.000Z;25.831994899999994;27.181658399999996;21.6055013;78.05599999999998
2019-01-15T13:21:00.000Z;25.8679934;27.189936799999998;21.603926899999998;78.224421625
2019-01-15T13:21:30.000Z;25.878883444444444;27.180471555555556;21.598717444444446;78.2078269
2019-01-15T13:22:00.000Z;25.811996900000004;27.1763174;21.5992989;78.1875328
2019-01-15T13:22:30.000Z;25.8319949;27.148813300000008;21.5804758;78.13839733333333
2019-01-15T13:23:00.000Z;25.847772333333335;27.15614166666667;21.58695611111111;78.1235962
2019-01-15T13:23:30.000Z;25.8219975;27.1440067;21.5808439;78.10437019999999
2019-01-15T13:24:00.000Z;25.827997;27.140001400000006;21.5778722;78.20011044444443
2019-01-15T13:24:30.000Z;25.809998333333333;27.148130888888893;21.579388;78.14328
2019-01-15T13:25:00.000Z;25.7919956;27.151483500000005;21.5812263;78.2116418
2019-01-15T13:25:30.000Z;25.8519959;27.148546200000006;21.576737;78.11567855555556
2019-01-15T13:26:00.000Z;25.82332788888889;27.13685633333334;21.57031222222222;78.0823975
2019-01-15T13:26:30.000Z;25.8379977;27.142137400000003;21.5706581;78.1020815
2019-01-15T13:27:00.000Z;25.861996599999998;27.158426400000003;21.5678142;78.15297866666667
2019-01-15T13:27:30.000Z;25.83443644444445;27.140120000000003;21.559784222222223;78.06600277777777
2019-01-15T13:28:00.000Z;25.847995199999996;27.135728800000003;21.5573374;77.8738098
2019-01-15T13:28:30.000Z;25.8459964;27.136797;21.5579093;77.93935488888889
2019-01-15T13:29:00.000Z;25.785553999999998;27.136262777777784;21.557555444444446;77.94579755555554
2019-01-15T13:29:30.000Z;25.789996600000002;27.122911500000004;21.5525309;77.97122888888889
2019-01-15T13:30:00.000Z;25.841998599999993;27.100480999999995;21.5400663;77.92279060000001
2019-01-15T13:30:30.000Z;25.814440555555553;27.10125244444445;21.54014544444444;77.9650575
2019-01-15T13:31:00.000Z;25.803998299999996;27.1023503;21.540398200000002;78.1565398888889
2019-01-15T13:31:30.000Z;25.836664000000003;27.102439222222223;21.543835222222224;78.07600588888889
2019-01-15T13:32:00.000Z;25.811996799999996;27.095407500000004;21.538711900000003;78.0283812
2019-01-15T13:32:30.000Z;25.831997899999998;27.098077700000005;21.535464599999997;77.96614222222222
2019-01-15T13:33:00.000Z;25.82110688888889;27.10926333333334;21.529916000000004;77.84298709999999
2019-01-15T13:33:30.000Z;25.8159945;27.102350100000002;21.530337499999998;77.9180604
2019-01-15T13:34:00.000Z;25.8259981;27.110628000000002;21.5333671;77.87730255555556
2019-01-15T13:34:30.000Z;25.872216888888886;27.085230777777777;21.518705999999995;77.97741710000001
2019-01-15T13:35:00.000Z;25.787997800000007;27.094072400000005;21.5223626;77.76546929999999
2019-01-15T13:35:30.000Z;25.8399996;27.066835199999996;21.5075477;77.76894175
2019-01-15T13:36:00.000Z;25.85444222222222;27.080186555555557;21.517153111111114;77.86729944444444
2019-01-15T13:36:30.000Z;25.8699923;27.090868;21.519602100000004;77.8931885
2019-01-15T13:37:00.000Z;25.8459932;27.0991457;21.5241653;77.96953322222221
2019-01-15T13:37:30.000Z;25.816661444444446;27.092351333333337;21.51509022222222;77.7680641
2019-01-15T13:38:00.000Z;25.8479983;27.1050204;21.5225194;77.834937875
2019-01-15T13:38:30.000Z;25.797998300000007;27.0983448;21.518868699999995;77.889297625
2019-01-15T13:39:00.000Z;25.84555144444444;27.084637222222216;21.507807999999997;77.85051466666667
2019-01-15T13:39:30.000Z;25.815997600000003;27.087930699999998;21.508322800000002;77.80957029999999
2019-01-15T13:40:00.000Z;25.783997000000006;27.0737778;21.504219799999998;77.86373888888889
2019-01-15T13:40:30.000Z;25.801111;27.062087111111108;21.497472333333334;77.76167122222222
2019-01-15T13:41:00.000Z;25.819998500000004;27.0601582;21.493452400000002;77.7770661
2019-01-15T13:41:30.000Z;25.849997199999997;27.075379999999996;21.5021355;77.6923251111111
2019-01-15T13:42:00.000Z;25.807777555555557;27.073065444444445;21.49821733333333;77.6852044
2019-01-15T13:42:30.000Z;25.775998199999997;27.0614942;21.4933418;77.7476166
2019-01-15T13:43:00.000Z;25.8579959;27.059891099999998;21.496537;77.70961944444443
2019-01-15T13:43:30.000Z;25.818886;27.057636777777773;21.493745111111114;77.7036668
2019-01-15T13:44:00.000Z;25.873996299999998;27.095140499999996;21.5104646;77.65468688888888
2019-01-15T13:44:30.000Z;25.7939975;27.0833909;21.492819900000004;77.69359574999999
2019-01-15T13:45:00.000Z;25.75888833333333;27.063570555555557;21.486401444444443;77.6560431111111
2019-01-15T13:45:30.000Z;25.8139957;27.073510699999996;21.492054099999997;77.5905992
2019-01-15T13:46:00.000Z;25.815997600000003;27.0868627;21.4939534;77.61331766666666
2019-01-15T13:46:30.000Z;25.81888922222222;27.093241555555554;21.488331666666667;77.57008444444445
2019-01-15T13:47:00.000Z;25.742001800000004;27.087930699999998;21.493827699999997;77.55380833333334
2019-01-15T13:47:30.000Z;25.783329555555557;27.044878222222223;21.469941111111112;77.5777819
2019-01-15T13:48:00.000Z;25.7899967;27.054817500000002;21.484292200000002;77.6395813
2019-01-15T13:48:30.000Z;25.785998799999998;27.0764483;21.4861964;77.584495625
2019-01-15T13:49:00.000Z;25.801107777777776;27.06208744444444;21.47371644444444;77.56801610000001
2019-01-15T13:49:30.000Z;25.811996799999996;27.0657666;21.4747657;77.5681687
2019-01-15T13:50:00.000Z;25.815997599999996;27.0574883;21.474911199999998;77.56058999999999
2019-01-15T13:50:30.000Z;25.825552333333334;27.045174333333332;21.471581666666665;77.51964579999999
2019-01-15T13:51:00.000Z;25.8319978;27.0561529;21.473491000000003;77.43923170000001
2019-01-15T13:51:30.000Z;25.7539982;27.046806600000004;21.4658502;77.41461433333333
2019-01-15T13:52:00.000Z;25.785550666666666;27.038647;21.46423822222222;77.4726486
2019-01-15T13:52:30.000Z;25.781995100000007;27.0465392;21.464688799999998;77.3623276
2019-01-15T13:53:00.000Z;25.785995800000002;27.043869;21.467316499999995;77.48073566666667
2019-01-15T13:53:30.000Z;25.750000999999994;27.043394444444445;21.460201;77.47325900000001
2019-01-15T13:54:00.000Z;25.783996899999998;27.0419997;21.4530548;77.36171709999999
2019-01-15T13:54:30.000Z;25.7699984;27.0390624;21.4536168;77.43784166666667
2019-01-15T13:55:00.000Z;25.79444133333334;27.03271311111111;21.447751555555556;77.4709701
2019-01-15T13:55:30.000Z;25.726001299999997;27.046806600000004;21.450903500000003;77.403221
