sep=;
Time;Surface Temp;Air Temp;Dewpoint;Supply;Return
2019-01-14T18:06:00.000Z;25.969995;27.726406;23.232358;26.841257;32.2772595
2019-01-14T18:06:30.000Z;26.00999367;27.73797733;23.248386;26.81823167;32.47932167
2019-01-14T18:07:00.000Z;25.949996;27.74331767;23.24607367;26.83011333;32.31076367
2019-01-14T18:07:30.000Z;25.98333167;27.72996667;23.23646033;26.822687;31.84181133
2019-01-14T18:08:00.000Z;25.899988;27.7410925;23.2435915;26.885843;31.709436
2019-01-14T18:08:30.000Z;25.923324;27.74331767;23.235292;26.80782533;31.77908767
2019-01-14T18:09:00.000Z;25.94999633;27.74331767;23.24013067;26.81527167;31.73055467
2019-01-14T18:09:30.000Z;25.969995;27.7197305;23.2140235;26.8501835;31.79867
2019-01-14T18:10:00.000Z;25.96332233;27.74776833;23.23695367;26.837549;31.81679733
2019-01-14T18:10:30.000Z;25.90998767;27.73886733;23.229887;26.83010267;31.97984167
2019-01-14T18:11:00.000Z;25.99666767;27.734417;23.218761;26.83754933;32.08982567
2019-01-14T18:11:30.000Z;25.899988;27.7277415;23.2100495;26.8613225;32.0882645
2019-01-14T18:12:00.000Z;25.90332467;27.73886733;23.228897;26.81970667;32.05687767
2019-01-14T18:12:30.000Z;25.943323;27.734417;23.22107133;26.81526133;32.028782
2019-01-14T18:13:00.000Z;25.919992;27.7277415;23.216653;26.818964;31.8245335
2019-01-14T18:13:30.000Z;25.91666067;27.71572533;23.205639;26.81674633;31.87311267
2019-01-14T18:14:00.000Z;26.016667;27.724626;23.19828167;26.813766;31.81674633
2019-01-14T18:14:30.000Z;25.969995;27.726406;23.1955435;26.785547;31.6530855
2019-01-14T18:15:00.000Z;25.88999867;27.72017567;23.19475;26.78851767;31.713312
2019-01-14T18:15:30.000Z;25.87666233;27.71038467;23.20355467;26.79000267;31.81671567
2019-01-14T18:16:00.000Z;25.89666167;27.70059333;23.17944967;26.81228067;31.951563
2019-01-14T18:16:30.000Z;25.969995;27.705044;23.187938;26.7744085;31.7213075
2019-01-14T18:17:00.000Z;25.943323;27.701483;23.18152;26.790003;31.680455
2019-01-14T18:17:30.000Z;25.923324;27.69614267;23.16666867;26.79000267;31.85587
2019-01-14T18:18:00.000Z;25.8899935;27.721066;23.1869085;26.7766365;32.1236955
2019-01-14T18:18:30.000Z;25.92332367;27.71038467;23.171955;26.776636;32.72700233
2019-01-14T18:19:00.000Z;25.929987;27.71038467;23.17404867;26.79148767;33.64263167
2019-01-14T18:19:30.000Z;25.9399965;27.721066;23.1710365;26.7833195;33.9612195
2019-01-14T18:20:00.000Z;25.823328;27.705044;23.16017867;26.78109167;35.31855533
2019-01-14T18:20:30.000Z;25.87666233;27.70148333;23.16125467;26.76921033;34.33949033
2019-01-14T18:21:00.000Z;25.84332733;27.70059333;23.165354;26.80336967;33.53389733
2019-01-14T18:21:30.000Z;25.829996;27.6850155;23.15982;26.798914;33.991844
2019-01-14T18:22:00.000Z;25.89666167;27.67833967;23.15110333;26.776636;33.56544233
2019-01-14T18:22:30.000Z;25.923324;27.67833967;23.14461033;26.761784;33.87108633
2019-01-14T18:23:00.000Z;25.8200015;27.6569765;23.137328;26.7766365;33.9201585
2019-01-14T18:23:30.000Z;25.87666233;27.65430667;23.14316967;26.78406233;34.38644667
2019-01-14T18:24:00.000Z;25.843327;27.649856;23.128192;26.76921033;32.96644433
2019-01-14T18:24:30.000Z;25.8399905;27.622263;23.1270275;26.749903;32.629631
2019-01-14T18:25:00.000Z;25.863326;27.659647;23.138976;26.74247667;35.17606867
2019-01-14T18:25:30.000Z;25.856663;27.64540533;23.125868;26.743962;34.50266767
2019-01-14T18:26:00.000Z;25.90332467;27.64540567;23.13368067;26.798914;33.32347867
2019-01-14T18:26:30.000Z;25.960001;27.64229;23.1201615;26.7721805;33.26754
2019-01-14T18:27:00.000Z;25.836664;27.622263;23.106792;26.74099133;33.430829
2019-01-14T18:27:30.000Z;25.863326;27.63561433;23.11178167;26.76178433;34.67481767
2019-01-14T18:28:00.000Z;25.8399905;27.635614;23.1181645;26.7499025;35.456795
2019-01-14T18:28:30.000Z;25.823328;27.63561433;23.120363;26.781092;35.267428
2019-01-14T18:29:00.000Z;25.77666633;27.61781267;23.10271133;26.72762467;34.83341733
2019-01-14T18:29:30.000Z;25.85;27.59556;23.100215;26.747675;34.992958
2019-01-14T18:30:00.000Z;25.829991;27.60891167;23.10455133;26.727625;35.15162433
2019-01-14T18:30:30.000Z;25.790003;27.60891167;23.09179467;26.73208033;34.326805
2019-01-14T18:31:00.000Z;25.810002;27.59556;23.086805;26.73802133;33.55608367
2019-01-14T18:31:30.000Z;25.7999975;27.594225;23.0885365;26.7499025;34.011925
2019-01-14T18:32:00.000Z;25.863326;27.61336233;23.08850333;26.727635;33.23631067
2019-01-14T18:32:30.000Z;25.803329;27.62671333;23.09205633;26.69051533;32.79466
2019-01-14T18:33:00.000Z;25.8099915;27.622263;23.091883;26.680872;32.656548
2019-01-14T18:33:30.000Z;25.836664;27.62671333;23.08313367;26.727635;32.57102733
2019-01-14T18:34:00.000Z;25.823328;27.63561433;23.09052633;26.69645633;32.63770833
2019-01-14T18:34:30.000Z;25.7699985;27.622263;23.086431;26.720957;32.7873765
2019-01-14T18:35:00.000Z;25.80332867;27.61336233;23.07363833;26.70683233;32.685051
2019-01-14T18:35:30.000Z;25.78332967;27.60446133;23.06162233;26.69644633;32.68032067
2019-01-14T18:36:00.000Z;25.856663;27.60802133;23.067486;26.677159;32.626437
