3.922874e+005	3.606432e+005	3.557073e+005	
4.407063e+005	3.834118e+005	3.744751e+005	
1.048820e+005	7.530041e+004	7.068626e+004	
1.644574e+005	9.270619e+004	8.151447e+004	
4.025937e+004	1.694079e+004	1.330358e+004	
8.122097e+004	3.565835e+004	2.855154e+004	
0.000000e+000	0.000000e+000	0.000000e+000	
8.930102e+001	2.019269e+001	9.413260e+000	
3.840644e+005	3.257958e+005	3.167072e+005	
3.127488e+005	2.652075e+005	2.577920e+005	
3.913776e+005	3.294949e+005	3.198424e+005	
3.052911e+005	2.544915e+005	2.465678e+005	
3.739225e+005	3.028679e+005	2.917848e+005	
3.114756e+005	2.580606e+005	2.497292e+005	
3.570183e+005	2.803896e+005	2.684371e+005	
2.850031e+005	2.255511e+005	2.162779e+005	
3.326060e+005	2.517452e+005	2.391327e+005	
2.589316e+005	1.982967e+005	1.888390e+005	
0.000000e+000	0.000000e+000	0.000000e+000	
0.000000e+000	0.000000e+000	0.000000e+000	
2.521317e+005	1.995008e+005	1.912916e+005	
3.136864e+005	2.392314e+005	2.276181e+005	
1.886929e+005	1.354571e+005	1.271535e+005	
2.675256e+005	1.841961e+005	1.711986e+005	
1.566404e+005	1.062840e+005	9.842954e+004	
2.149988e+005	1.332317e+005	1.204778e+005	
2.073326e+005	1.596846e+005	1.522525e+005	
2.677500e+005	1.952683e+005	1.839628e+005	
2.793743e+005	1.880213e+005	1.737722e+005	
2.292458e+005	1.761519e+005	1.678704e+005	
2.346023e+005	1.432628e+005	1.290158e+005	
1.694197e+005	1.163001e+005	1.080146e+005	
2.594586e+005	1.894070e+005	1.784805e+005	
2.061613e+005	1.629120e+005	1.561661e+005	
2.326277e+005	1.488038e+005	1.357292e+005	
1.793381e+005	1.282434e+005	1.202737e+005	
2.025545e+005	1.236671e+005	1.113623e+005	
1.396515e+005	8.740788e+004	7.925900e+004	
2.238315e+005	1.499371e+005	1.384110e+005	
1.726215e+005	1.231763e+005	1.154638e+005	
3.381885e+005	2.535290e+005	2.403241e+005	
3.938884e+005	2.851452e+005	2.681835e+005	
3.181333e+005	2.336837e+005	2.205114e+005	
3.896613e+005	2.815782e+005	2.647197e+005	
3.444015e+005	2.746029e+005	2.637159e+005	
3.970598e+005	3.094888e+005	2.958298e+005	
3.469168e+005	2.860647e+005	2.765731e+005	
3.885224e+005	3.122379e+005	3.003392e+005	
3.205003e+005	2.588683e+005	2.492550e+005	
3.761022e+005	3.022563e+005	2.907380e+005	
6.075664e+005	6.075664e+005	6.075664e+005	
6.143626e+005	6.143626e+005	6.143626e+005	
6.018048e+005	6.015575e+005	6.015189e+005	
6.182729e+005	6.180344e+005	6.179973e+005	
6.173139e+005	6.173139e+005	6.173139e+005	
6.149808e+005	6.149808e+005	6.149808e+005	
6.131883e+005	6.131883e+005	6.131883e+005	
6.141226e+005	6.141226e+005	6.141226e+005	
6.094361e+005	6.089274e+005	6.088481e+005	
6.147483e+005	6.147483e+005	6.147483e+005	
6.098258e+005	6.087180e+005	6.085452e+005	
6.016916e+005	6.006995e+005	6.005449e+005	
6.089136e+005	6.069584e+005	6.066535e+005	
6.062396e+005	6.048692e+005	6.046554e+005	
6.078141e+005	6.048169e+005	6.043496e+005	
6.079791e+005	6.064966e+005	6.062654e+005	
2.979012e+005	2.411352e+005	2.322810e+005	
3.562063e+005	2.844800e+005	2.732924e+005	
3.001095e+005	2.355283e+005	2.254550e+005	
3.613048e+005	2.805993e+005	2.680108e+005	
3.418819e+005	2.746770e+005	2.641945e+005	
3.896315e+005	3.042362e+005	2.909163e+005	
4.619369e+005	4.060412e+005	3.973226e+005	
4.880538e+005	4.160523e+005	4.048217e+005	
5.173899e+005	4.702805e+005	4.629323e+005	
5.527893e+005	4.928309e+005	4.834786e+005	
2.318173e+005	1.221662e+005	1.050629e+005	
1.591235e+005	8.857835e+004	7.757484e+004	
2.540186e+005	1.404126e+005	1.227076e+005	
1.770304e+005	1.067479e+005	9.579038e+004	
3.040989e+005	2.133375e+005	1.992368e+005	
2.352293e+005	1.743401e+005	1.648690e+005	
2.806736e+005	1.927742e+005	1.790931e+005	
2.169520e+005	1.579083e+005	1.487275e+005	
2.501465e+005	1.354500e+005	1.175598e+005	
1.658813e+005	9.787831e+004	8.727128e+004	
2.413245e+005	1.300406e+005	1.126827e+005	
1.622353e+005	9.261560e+004	8.175645e+004	
2.588158e+005	1.565379e+005	1.405847e+005	
1.822475e+005	1.130363e+005	1.022408e+005	
2.613882e+005	1.717082e+005	1.577201e+005	
1.965644e+005	1.322924e+005	1.222674e+005	
1.394425e+005	1.133073e+005	1.092308e+005	
